593,119,59,657,119,103,116,118,103,59,119,657,123,119,123,39,120,122,33,33
119,33,91,100,102,218,346,121,121,90,657,657,103,33,119,39,657,119,103,27
123,103,657,33,657,344,251,100,102,33,7,657,33,657,198,357,119,120,121,90
103,33,119,103,657,91,119,123,657,4,70,657,7,33,230,231,33,103,657,657
33,657,33,657,123,657,123,103,33,71,33,657,71,123,33,33,33,33,33,123
33,103,657,123,33,119,33,657,657,119,123,33,657,103,120,122,100,102,657,657
103,657,103,657,657,657,123,116,118,33,23,103,657,119,657,33,119,657,657,119
123,657,27,103,120,122,657,657,123,33,55,657,33,103,123,33,657,657,7,657
657,119,91,33,119,657,103,123,33,123,52,118,103,123,657,119,657,657,68,102
33,123,103,33,7,119,27,103,123,103,55,33,123,657,119,33,33,123,116,118
119,33,657,100,70,657,91,116,21,117,85,118,33,657,657,33,657,33,657,33
123,657,33,120,26,33,657,27,87,103,123,103,27,103,33,657,119,33,33,119
103,123,119,103,59,657,120,90,657,119,103,23,91,119,657,119,27,657,33,123
20,118,103,657,88,122,657,33,123,33,33,84,118,657,33,120,89,122,657,103
87,33,123,33,33,33,33,27,103,123,33,123,657,27,33,33,657,657,119,123
123,657,103,123,100,102,120,90,33,7,657,33,657,88,26,657,123,33,33,657
103,116,117,22,27,20,118,103,33,71,657,33,123,33,59,119,33,103,123,103
657,103,33,87,59,87,123,119,33,23,33,20,118,103,88,122,103,657,7,23
103,33,123,657,91,657,657,123,33,87,33,87,657,123,103,116,118,100,38,87
123,33,33,33,103,33,103,119,33,103,657,103,657,119,657,657,657,119,39,593
